timestamp,author_channel_id,display_name,message_text,message_sentiment,message_summary,message_type,super_chat_amount,video_offset_sec
2026-05-02T14:01:36.683Z,UCAAgn1-4KlF4Fo6rPKw6Amw,@KrazyCouch2,LEC YIPPEE,high-energy,all caps reaction,textMessageEvent,,949.384
2026-05-02T14:01:45.266Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,958.038
2026-05-02T14:01:48.092Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,Woohoo!,neutral,woohoo,textMessageEvent,,960.864
2026-05-02T14:01:55.193Z,UCZQdWmyZDIUCSaRnSltFY9g,@edrianealvarez8387,lec is still alive?,questioning,question,textMessageEvent,,967.99
2026-05-02T14:02:02.629Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"We understand you want to cheer in your native language, however to make chat understandable for everyone, please, keep it in English. All non-English messages will be deleted. Thank you!",neutral,we understand you,textMessageEvent,,975.471
2026-05-02T14:02:05.606Z,UCnxZfBBYzH9aHYQaFZGkx5g,@d3tto252,what music is this??,questioning,question,textMessageEvent,,978.426
2026-05-02T14:02:26.575Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,!playlist,neutral,playlist,textMessageEvent,,999.323
2026-05-02T14:02:34.611Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Here is a playlist we cropped up for you ;) https://open.spotify.com/playlist/3Hd...,neutral,here is a,textMessageEvent,,1007.423
2026-05-02T14:02:38.941Z,UCnxZfBBYzH9aHYQaFZGkx5g,@d3tto252,!playlist,neutral,playlist,textMessageEvent,,1011.721
2026-05-02T14:03:00.219Z,UCnxZfBBYzH9aHYQaFZGkx5g,@d3tto252,thanks :),neutral,thanks,textMessageEvent,,1033.019
2026-05-02T14:03:04.658Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,xdd bot a bit low today,neutral,xdd bot a,textMessageEvent,,1037.409
2026-05-02T14:03:11.326Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,no worries @d3tto252 ,neutral,no worries d3tto252,textMessageEvent,,1044.208
2026-05-02T14:03:32.372Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,HELL YEAH!,high-energy,all caps reaction,textMessageEvent,,1065.106
2026-05-02T14:03:34.879Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,#LEC,high-energy,all caps reaction,textMessageEvent,,1067.613
2026-05-02T14:03:43.459Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,yoo Nathan!,neutral,yoo nathan,textMessageEvent,,1076.161
2026-05-02T14:03:50.860Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,@Metrean00 Heya Met!!! Great To See You!!!!!,neutral,metrean00 heya met,textMessageEvent,,1083.665
2026-05-02T14:04:13.236Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,Same goes for you too! You been doing well?,questioning,question,textMessageEvent,,1106.042
2026-05-02T14:04:39.081Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,Always Bro! I hope you and yours are doing fantastic?,questioning,question,textMessageEvent,,1131.777
2026-05-02T14:05:00.954Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,Yeeep! Always glad to be here :D,neutral,yeeep always glad,textMessageEvent,,1153.685
2026-05-02T14:05:18.804Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661, Mods    - You guys ALL rock!!,neutral,mods you guys,textMessageEvent,,1171.719
2026-05-02T14:05:30.440Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00, Tyty,neutral,tyty,textMessageEvent,,1183.395
2026-05-02T14:06:17.487Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,So Who ya rooting for? A Lot of LEC is just so darn competitive - Hard to see any team taking over - Even G2,questioning,question,textMessageEvent,,1230.263
2026-05-02T14:06:51.864Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,Im going FNC and VIT for today. Hbu?,questioning,question,textMessageEvent,,1264.784
2026-05-02T14:07:34.549Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,Always gotta cheer for the boys in Orange and Black even if it ain't looking too hot.,neutral,always gotta cheer,textMessageEvent,,1307.396
2026-05-02T14:07:42.487Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,@edenkr Please keep it in English  ,neutral,edenkr please keep,textMessageEvent,,1315.183
2026-05-02T14:08:02.877Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,1335.813
2026-05-02T14:08:12.311Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,@EnoVZero That is true,neutral,enovzero that is,textMessageEvent,,1345.053
2026-05-02T14:08:36.539Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,The miracle run to Worlds this year is going to be legendary,neutral,the miracle run,textMessageEvent,,1369.359
2026-05-02T14:08:58.216Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,If it actually happens it would be an insane comeback for the team,neutral,if it actually,textMessageEvent,,1390.95
2026-05-02T14:09:04.805Z,UCPBVhSTaXBCshmafBcdpQew,@ablebob,Hope FNC start to pop off more. They have the potential.,neutral,hope fnc start,textMessageEvent,,1397.614
2026-05-02T14:09:20.658Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"They better, Worlds is like 2 hours from my house this year lol",positive/humor,laughing reaction,textMessageEvent,,1413.552
2026-05-02T14:09:29.709Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,@Metrean00 I definitely am looking with a Hairy Eye Ball  at FNC but Im leaning SK - SK and VIT are going to be a banger Im thinking - Theres a high likelihood of 6 games today IMO,neutral,metrean00 i definitely,textMessageEvent,,1422.52
2026-05-02T14:10:03.733Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,I would love 6 games today,neutral,i would love,textMessageEvent,,1456.485
2026-05-02T14:10:08.766Z,UCPBVhSTaXBCshmafBcdpQew,@ablebob,I hope your right. A long day of league is a good day.,neutral,i hope your,textMessageEvent,,1461.624
2026-05-02T14:10:29.515Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,@EnoVZero So you going then?,questioning,question,textMessageEvent,,1482.218
2026-05-02T14:10:53.478Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"Yeah, I'm going to as many days as I possibly can. Already took the time off work for it haha",positive/humor,laughing reaction,textMessageEvent,,1506.453
2026-05-02T14:11:13.290Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661, 6 Games Please  ,neutral,6 games please,textMessageEvent,,1526.2
2026-05-02T14:12:01.599Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,@EnoVZero Huge! Congrats then! I will say im a bit jealous hahah,positive/humor,laughing reaction,textMessageEvent,,1574.372
2026-05-02T14:12:08.791Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,hello guys wish u all doing well,neutral,hello guys wish,textMessageEvent,,1581.556
2026-05-02T14:12:37.156Z,UCPBVhSTaXBCshmafBcdpQew,@ablebob,Hi,neutral,hi,textMessageEvent,,1610.025
2026-05-02T14:12:40.642Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,May I ask if it's top 6 or 8 make the playoffs?,questioning,question,textMessageEvent,,1613.53
2026-05-02T14:12:41.422Z,UCNS_KbfUR18aGV_ZvLgWqxw,@michaelgray4552,Fnc lose ,neutral,fnc lose,textMessageEvent,,1614.298
2026-05-02T14:12:48.080Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,Top 6,neutral,top 6,textMessageEvent,,1621.063
2026-05-02T14:13:00.976Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,also quick question do you think Medic wants the LEC back?,questioning,question,textMessageEvent,,1633.73
2026-05-02T14:13:03.418Z,UC60105tcEJaAeiOhRq-fUgQ,@WindMill-cn6lc,TSM WONNERED?,questioning,question,textMessageEvent,,1636.213
2026-05-02T14:14:08.042Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,everytime I see fnatic fall short it ignites my hate for g2 for stealing caps,neutral,everytime i see,textMessageEvent,,1700.823
2026-05-02T14:14:12.234Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,I just hope Fnatic is there XD I'd be a little bummed if this is the year they fail to make it,neutral,i just hope,textMessageEvent,,1705.013
2026-05-02T14:14:35.403Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,You're so real for that,neutral,you're so real,textMessageEvent,,1728.215
2026-05-02T14:15:07.846Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"We understand you want to cheer in your native language, however to make chat understandable for everyone, please, keep it in English. All non-English messages will be deleted. Thank you!",neutral,we understand you,textMessageEvent,,1760.563
2026-05-02T14:15:27.595Z,UCBDghRlQ0rEnwS3ytiX4bcQ,@Savathor,"FNC ain't even making playoffs in the LEC, how are they going to worlds lol",positive/humor,laughing reaction,textMessageEvent,,1780.339
2026-05-02T14:15:30.291Z,UCF3nyZO_h0yg255I1lGdMhA,@gabriel.0527,Fnatic and SK lost to LFL teams. That promises some very high-level matches. ,neutral,fnatic and sk,textMessageEvent,,1783.029
2026-05-02T14:16:03.901Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,1816.719
2026-05-02T14:16:45.035Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"Say you don't follow FNC without saying you don't follow FNC. This is the angle every year. Awful Winter, hope in Spring, it clicks for a miracle Summer playoffs run to Worlds. Every year.",neutral,say you don't,textMessageEvent,,1857.829
2026-05-02T14:17:06.983Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,That is a FNC classic,neutral,that is a,textMessageEvent,,1879.728
2026-05-02T14:17:41.264Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,I'm ready to see the banger the script writers have in store,neutral,i'm ready to,textMessageEvent,,1914.058
2026-05-02T14:17:48.617Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,real madrid out of ucl luka and the lakers about to fall short and fnc out that's every team I'm rooting for ahhh at least spurs and wemby still going,neutral,real madrid out,textMessageEvent,,1921.41
2026-05-02T14:17:56.413Z,UCBDghRlQ0rEnwS3ytiX4bcQ,@Savathor,I wish that was true mate. I've been following since Xpeke. This is the first time I have absolutely 0 hope in the team. Even that one year with Klaas was better,neutral,i wish that,textMessageEvent,,1929.179
2026-05-02T14:18:16.741Z,UCBDghRlQ0rEnwS3ytiX4bcQ,@Savathor,or whatever his name was,neutral,or whatever his,textMessageEvent,,1949.636
2026-05-02T14:18:29.704Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,@khalidaabdelnaser8842 You might be the problem twin ,neutral,khalidaabdelnaser8842 you might,textMessageEvent,,1962.441
2026-05-02T14:18:32.391Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"That's how you know they're going to pop off Summer playoffs, trust. They gotta do the hope is lost anime protag schtick",neutral,that's how you,textMessageEvent,,1965.129
2026-05-02T14:19:04.988Z,UCxi0cmt8dOQutvGF5XhCwEw,@DreadGuristas666,FNC FTW,high-energy,all caps reaction,textMessageEvent,,1997.69
2026-05-02T14:19:20.361Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"@EnoVZero normally i'd agree with you due to the talent on the team however this season I see no talent, Emp loses lane every single match, Razork is running it down randomly and Upset is too passive",neutral,enovzero normally i'd,textMessageEvent,,2013.059
2026-05-02T14:19:32.912Z,UCtqWgYno9XIeoloIj1coBFw,@theendlessphoenix2799,the only one who i see has either no scope or is improving way too sliw is empyris,neutral,the only one,textMessageEvent,,2025.832
2026-05-02T14:19:37.492Z,UCtqWgYno9XIeoloIj1coBFw,@theendlessphoenix2799,empyros.,neutral,empyros,textMessageEvent,,2030.385
2026-05-02T14:20:11.162Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"Odo comes off the Caster desk and replaces him. I see the lines, guys.",neutral,odo comes off,textMessageEvent,,2063.985
2026-05-02T14:20:52.550Z,UC_eJmAX-LTx9IBR9fzLDWPQ,@Kaller123,"900 viewers peak, dam this game is done",neutral,900 viewers peak,textMessageEvent,,2105.373
2026-05-02T14:20:55.877Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"Odo is retired retired to focus on family, Laure would be due around Worlds time",neutral,odo is retired,textMessageEvent,,2108.597
2026-05-02T14:21:06.560Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,@metrean00 I'm speechless,neutral,metrean00 i'm speechless,textMessageEvent,,2119.423
2026-05-02T14:21:52.130Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,"@khalidaabdelnaser8842 LMAO im just messing around, but yeah giga unlucky with who you rooting for",positive/humor,laughing reaction,textMessageEvent,,2164.969
2026-05-02T14:22:26.587Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"I do think, copium aside, that Empyros is the one lagging the most behind, but I think Lospa also has that lack of direction/growth issue. From what we've heard, Fnatic is very low staff so.",neutral,i do think,textMessageEvent,,2199.349
2026-05-02T14:23:00.429Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,<-- most sane Fnatic fan,neutral,most sane fnatic,textMessageEvent,,2233.192
2026-05-02T14:23:12.744Z,UCtqWgYno9XIeoloIj1coBFw,@theendlessphoenix2799,lospa has improved its just very champ specific which is kind of expected from a rookie in t1,neutral,lospa has improved,textMessageEvent,,2245.535
2026-05-02T14:23:24.034Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"has been the case for seasons now EnoV, just becoming more and more apparent as they dropped decent talent for cheaper players",neutral,has been the,textMessageEvent,,2256.944
2026-05-02T14:23:48.256Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,@metrean00 yeah I know  I'm a chill guy dw and I still enjoy the hate watch,neutral,metrean00 yeah i,textMessageEvent,,2281.001
2026-05-02T14:23:54.928Z,UCwIAVV20XaM2Jo-MYRnEZSQ,@Hughsie28,"@Kaller123 it peaked at 593k recently, this is just the music phase noone wants to tune in for",neutral,kaller123 it peaked,textMessageEvent,,2287.699
2026-05-02T14:23:59.972Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,My biggest issue with the roster was keeping Razork to bring in Vladi who I don't feel is better than Poby.,neutral,my biggest issue,textMessageEvent,,2292.759
2026-05-02T14:24:02.324Z,UCTJYD_exfZg8UVjn80ROLqQ,@limeyman.,so TH is the underdog right? Let's go TH!,questioning,question,textMessageEvent,,2295.078
2026-05-02T14:24:10.135Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"can't for 1 second tell me Vladi is an upgrade over Poby, Humanoid etc",neutral,can't for 1,textMessageEvent,,2302.78
2026-05-02T14:24:15.376Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,2308.212
2026-05-02T14:24:28.343Z,UCt9fXPgwIjIT366hu-uKGrw,@piazeme,Please make more LEC music,neutral,please make more,textMessageEvent,,2321.228
2026-05-02T14:24:32.816Z,UCtqWgYno9XIeoloIj1coBFw,@theendlessphoenix2799,side grade?,questioning,question,textMessageEvent,,2325.597
2026-05-02T14:24:36.661Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,^ true,neutral,true,textMessageEvent,,2329.38
2026-05-02T14:24:37.779Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,@metrea00 but that doesn't mean that u wasn't right ,neutral,metrea00 but that,textMessageEvent,,2330.68
2026-05-02T14:24:42.871Z,UCPBVhSTaXBCshmafBcdpQew,@ablebob,FNC better ban that Nocturne from Razork. I don't like him on it.,neutral,fnc better ban,textMessageEvent,,2335.672
2026-05-02T14:24:43.665Z,UCK9qGSA6qGmtiYi9XuX3Ddw,@Kylanyx,@piazeme seconded,neutral,piazeme seconded,textMessageEvent,,2336.392
2026-05-02T14:24:48.681Z,UCr1KTBDJXEyHvaCsvsRU7nQ,@michajanssen6889,this song cracks me up xD,neutral,this song cracks,textMessageEvent,,2341.477
2026-05-02T14:24:58.868Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"nah Vladi is B tier, look at Navi and Vit 2 ex FNC midlaners both in top 4",neutral,nah vladi is,textMessageEvent,,2351.765
2026-05-02T14:25:07.792Z,UC60105tcEJaAeiOhRq-fUgQ,@WindMill-cn6lc,TSM WONNERED?,questioning,question,textMessageEvent,,2360.611
2026-05-02T14:25:23.984Z,UCBDghRlQ0rEnwS3ytiX4bcQ,@Savathor,"Vladi has been a massive disappointment, Razork is running it down every game and Upset is playing PvE. Add 2 players with low skill ceilings onto that... idk where the copium is coming from ",neutral,vladi has been,textMessageEvent,,2376.809
2026-05-02T14:25:50.413Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,glad Savathor has a similar take and its not just me,neutral,glad savathor has,textMessageEvent,,2403.202
2026-05-02T14:25:53.708Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,@khalidaabdelnaser8842 hahah listen...I wont lie the teams im going for arent doing too great either hahha,positive/humor,laughing reaction,textMessageEvent,,2406.489
2026-05-02T14:25:58.602Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,so we need mkoi or g2 lose the rest of their matches and fnc win ?,questioning,question,textMessageEvent,,2411.337
2026-05-02T14:26:12.603Z,UCCg5dp3d26kdjBShMHtuQ0g,@parttimeloverandafulltimef1096,COME ON DANCE WITH ME WOOOOO,high-energy,all caps reaction,textMessageEvent,,2425.494
2026-05-02T14:26:27.044Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"never gonna happen, if FNC lose today they are locked out I believe",neutral,never gonna happen,textMessageEvent,,2439.764
2026-05-02T14:26:40.640Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,Keep in mind they need the Summer split for worlds guys,neutral,keep in mind,textMessageEvent,,2453.384
2026-05-02T14:26:58.144Z,UCBDghRlQ0rEnwS3ytiX4bcQ,@Savathor,"Since they already lost to Mkoi, they can only beat them if Mkoi loses all their matches. ",neutral,since they already,textMessageEvent,,2471.006
2026-05-02T14:27:39.227Z,UCShyXDgRPQ_kVimjcoDFrtA,@lunanacomet,oh,neutral,oh,textMessageEvent,,2512.081
2026-05-02T14:27:46.376Z,UCnipVfUsQmq7tBcCM8xFISA,@mkadlatka6530,Crazy - I thought this is LCK bcs there are two Korea players xddd,neutral,crazy i thought,textMessageEvent,,2519.071
2026-05-02T14:27:53.622Z,UCShyXDgRPQ_kVimjcoDFrtA,@lunanacomet,it's the teams that lost to the french league ,neutral,it's the teams,textMessageEvent,,2526.388
2026-05-02T14:28:04.710Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,"@Metrean00 they barely scraped playoffs in Winter and only made it due to 8/12 teams instead of the usual 6, they probably won't make playoffs in spring so im sorry i can't cope for summer",neutral,metrean00 they barely,textMessageEvent,,2537.478
2026-05-02T14:28:05.575Z,UCwIAVV20XaM2Jo-MYRnEZSQ,@Hughsie28,"@Metrean00 I hope they don't roster shuffle before then, improve what they have to get the best chance, each shuffle sets FNC back from a synergy POV ",neutral,metrean00 i hope,textMessageEvent,,2538.346
2026-05-02T14:28:08.992Z,UCShyXDgRPQ_kVimjcoDFrtA,@lunanacomet,one last chance to prove that they belong in the LEC...or pick a plot,neutral,one last chance,textMessageEvent,,2541.839
2026-05-02T14:28:51.343Z,UCBDghRlQ0rEnwS3ytiX4bcQ,@Savathor,What synergy would they lose though? They dont have any,questioning,question,textMessageEvent,,2584.203
2026-05-02T14:29:03.020Z,UCB0uPg2GtQ1KbDb2tXdhejg,@Metrean00,"@KingofTaoProductions I mean I agree the chance is small, however there still is some.",neutral,kingoftaoproductions i mean,textMessageEvent,,2595.768
2026-05-02T14:30:09.204Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,good news if fnc lose today they will disband all the current player and buy new 5,neutral,good news if,textMessageEvent,,2661.998
2026-05-02T14:30:16.235Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Follow LEC on TikTok: https://www.tiktok.com/@lec,neutral,follow lec on,textMessageEvent,,2668.949
2026-05-02T14:30:22.234Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,A bit off to ask but who will play in tmr tho,neutral,a bit off,textMessageEvent,,2675.12
2026-05-02T14:30:39.299Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Remember to Follow LEC on X: https://x.com/LEC,neutral,remember to follow,textMessageEvent,,2692.01
2026-05-02T14:30:40.136Z,UCTJYD_exfZg8UVjn80ROLqQ,@limeyman.,!schedule,neutral,schedule,textMessageEvent,,2692.85
2026-05-02T14:30:48.244Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Check the LEC Schedule Here : https://lolesports.com/en-GB/leagues/...,positive/humor,laughing reaction,textMessageEvent,,2701.044
2026-05-02T14:30:49.008Z,UCV2knNQHQFajkXJc4oOMqCg,@Triantalex,1 hour waiting room ResidentSleeper,neutral,1 hour waiting,textMessageEvent,,2701.808
2026-05-02T14:30:57.317Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"We understand you want to cheer in your native language, however to make chat understandable for everyone, please, keep it in English. All non-English messages will be deleted. Thank you!",neutral,we understand you,textMessageEvent,,2710.077
2026-05-02T14:31:29.186Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,ill be honestly FNC been on downhill since Bwipo and Caps left,neutral,ill be honestly,textMessageEvent,,2741.927
2026-05-02T14:32:06.382Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,2779.178
2026-05-02T14:32:33.062Z,UCTJYD_exfZg8UVjn80ROLqQ,@limeyman.,"I stopped watching FNC when Huni and Reignover left tbh, they were great then",neutral,i stopped watching,textMessageEvent,,2805.76
2026-05-02T14:32:43.173Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,the last year's team weren't bad they just choked against caps and that's happen In every sport against generational talent esq until that guy retires they shouldn't think alot about it,negative,criticism,textMessageEvent,,2815.875
2026-05-02T14:33:21.723Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,nah 2025 wasn't even that good but defo better than 2026,neutral,nah 2025 wasn't,textMessageEvent,,2854.422
2026-05-02T14:33:38.756Z,UCyBxgyoGmuVMvL2gNkdG-wQ,@yehia20201,is fnc out of play offs?,questioning,question,textMessageEvent,,2871.585
2026-05-02T14:33:50.959Z,UC3DPmZzc1b8jb5nmpB9v1QQ,@EnoVZero,"Incredibly hot take, I don't think Grabbz has ever really been that good as a coach, he just had 2019 G2 to pad his resume x:",neutral,incredibly hot take,textMessageEvent,,2883.715
2026-05-02T14:33:55.452Z,UCc3IgIEc-aBd2V6EYGlq4xg,@julianiguaran8822,my name is giovanni giorgio,neutral,my name is,textMessageEvent,,2888.234
2026-05-02T14:34:00.055Z,UCbm0oyPCNKJ0z1TN_Ge75Ig,@norathecat0007,vit no 1,neutral,vit no 1,textMessageEvent,,2892.937
2026-05-02T14:34:08.321Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,I'd say their best roster in last 3 years was 2024 with Noah and Jun,neutral,i'd say their,textMessageEvent,,2901.045
2026-05-02T14:34:39.170Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,I mean the chokes led to the changs but who u will bring on is better ?,questioning,question,textMessageEvent,,2931.918
2026-05-02T14:34:40.386Z,UCdGz3AsSfwwLHOd0GET9A9A,@KingofTaoProductions,yeah noah was a choke artist but he had more good than bad,negative,criticism,textMessageEvent,,2933.147
2026-05-02T14:34:44.220Z,UCDcSDyEwE7agSZh1XZf8EzA,@jstokesy1,is this free money 2-0 for fanatic?,questioning,question,textMessageEvent,,2936.954
